"","WEA","UnixDT","DateTime","ActivePower_MAX","ActivePower_MEAN","ActivePower_MIN","NacelleWindSpeed_MAX","NacelleWindSpeed_MEAN","NacelleWindSpeed_MIN","Wind Speed Right-hand_MAX","Wind Speed Right-hand","Wind Speed Right-hand_MIN","Operating time - emergency brake routine"
"316","23WEA88868",1643776200,"02/02/2022 04:30",3233.0947265625,2355.32421875,930.950317382812,12.6205720901489,8.83467674255371,5.0086989402771,11.5189514160156,8.34329795837402,5.16403436660767,0
"317","23WEA88868",1643776800,"02/02/2022 04:40",1934.67199707031,1341.42272949219,920.926086425781,11.2143783569336,7.0687575340271,4.00048017501831,10.4251174926758,6.57909154891968,4.04168462753296,0
"318","23WEA88868",1643777400,"02/02/2022 04:50",1748.88122558594,1326.82666015625,958.30615234375,10.6640129089355,7.12261915206909,4.08145999908447,9.57583808898926,6.65457773208618,4.10486078262329,0
"319","23WEA88868",1643778000,"02/02/2022 05:00",2576.03930664062,1557.8056640625,930.334350585938,11.6666078567505,7.33019399642944,3.8485701084137,10.4287090301514,6.88660049438477,4.05219554901123,0
"320","23WEA88868",1643778600,"02/02/2022 05:10",2486.73999023438,1978.17907714844,1038.93103027344,11.7757081985474,8.52710151672363,4.68893194198608,10.8478231430054,8.09370231628418,5.16403436660767,0
"321","23WEA88868",1643779200,"02/02/2022 05:20",2065.232421875,1445.4638671875,949.140380859375,10.3303127288818,7.24559736251831,4.05226135253906,9.23600387573242,6.79229688644409,4.22392416000366,0
"322","23WEA88868",1643779800,"02/02/2022 05:30",1337.63330078125,847.090637207031,580.196166992188,9.54348945617676,5.70948934555054,3.71979522705078,8.06944179534912,5.27715730667114,3.70667481422424,0
"323","23WEA88868",1643780400,"02/02/2022 05:40",1211.26501464844,844.5302734375,559.379760742188,8.71833229064941,5.80735969543457,3.79357552528381,7.15140295028687,5.37019395828247,3.60594177246094,0
"324","23WEA88868",1643781000,"02/02/2022 05:50",1569.86022949219,1160.35705566406,836.714721679688,9.19499015808105,6.63941287994385,3.84928560256958,8.09950637817383,6.19134521484375,3.80213832855225,0
"325","23WEA88868",1643781600,"02/02/2022 06:00",2584.55346679688,1498.09533691406,974.328979492188,11.0779151916504,7.35114860534668,3.90572667121887,9.51661109924316,6.86599159240723,4.34213209152222,0
"326","23WEA88868",1643782200,"02/02/2022 06:10",2714.17895507812,1577.11145019531,917.835266113281,12.0265445709229,7.6066746711731,3.7257866859436,10.7027339935303,7.09421396255493,4.44143342971802,0
"327","23WEA88868",1643782800,"02/02/2022 06:20",2670.63232421875,1788.02844238281,977.235290527344,12.3522424697876,7.99992084503174,4.17590856552124,10.8387393951416,7.50745344161987,4.62317371368408,0
"328","23WEA88868",1643783400,"02/02/2022 06:30",2572.39306640625,1547.86779785156,931.252075195312,12.2730836868286,7.35246133804321,3.98855757713318,11.0700731277466,6.91818714141846,4.32171106338501,0
"329","23WEA88868",1643784000,"02/02/2022 06:40",2023.10571289062,1270.33483886719,837.642028808594,10.5093851089478,6.55846166610718,3.80430769920349,9.44882106781006,6.08016967773438,3.98456573486328,0
"330","23WEA88868",1643784600,"02/02/2022 06:50",3083.70336914062,1516.42504882812,549.320129394531,11.572678565979,7.3538498878479,4.02560091018677,10.4071731567383,6.9064302444458,4.05686902999878,0
"331","23WEA88868",1643785200,"02/02/2022 07:00",4492.61181640625,1434.04553222656,647.570983886719,10.8966875076294,7.18979024887085,4.08058786392212,9.72968673706055,6.74983835220337,4.16245794296265,0
"332","23WEA88868",1643785800,"02/02/2022 07:10",2892.91674804688,664.094360351562,-38.0168113708496,10.9402751922607,5.31383180618286,2.1473536491394,10.0664567947388,4.91721963882446,2.19397497177124,0
"333","23WEA88868",1643786400,"02/02/2022 07:20",140.251998901367,1.21450006961823,-36.0639724731445,5.00422477722168,3.19388270378113,0.580626666545868,4.47198915481567,2.5419979095459,0.253909528255463,0
"334","23WEA88868",1643787000,"02/02/2022 07:30",0,0,0,3.58940863609314,1.64615404605865,0.239685237407684,2.8518397808075,1.03633749485016,0.216010823845863,0
"335","23WEA88868",1643787600,"02/02/2022 07:40",0,0,0,6.15274620056152,2.44025254249573,0.327157258987427,5.1712908744812,1.76112449169159,0.216010823845863,0
"336","23WEA88868",1643788200,"02/02/2022 07:50",0,0,0,6.58675336837769,2.55885624885559,0.39341202378273,5.08245897293091,1.96304535865784,0.216010823845863,0
"337","23WEA88868",1643788800,"02/02/2022 08:00",0,0,0,6.25547552108765,2.91246175765991,0.253945708274841,4.14846515655518,2.33704376220703,0.216010823845863,0
"338","23WEA88868",1643789400,"02/02/2022 08:10",0,0,0,6.40606212615967,3.09710359573364,0.90100222826004,4.99543714523315,2.62485480308533,0.605849027633667,0
"339","23WEA88868",1643790000,"02/02/2022 08:20",0,0,0,5.31390285491943,2.47421813011169,0.228995144367218,4.55075168609619,1.97086524963379,0.216010823845863,0
